Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year,Team_BPI,Team_DEF_I,Team_OFF_I,Team_CONF,Team_QUAL_WINS,Team_SOR_RK,Team_SOS_RK,Team_QUAL_LOSS,Team_Wins,Team_Losses
1397.0,34,78.4,28.1,61.9,6.7,21.4,15.4,22.7,14.3,24.4,38.7,16.3,6.6,3.6,13.3,18.9,45.5,31.5,67.6,2009,12.6,1.5,11.1,SEC,4,37.0,17.0,9,21,13
1155.0,32,78.3,28.5,61.6,8.0,21.4,13.3,19.4,14.4,22.7,37.2,14.9,9.3,5.8,14.3,18.0,46.3,37.4,68.8,2009,13.8,3.1,10.7,ACC,6,22.0,48.0,5,23,9
1163.0,36,78.3,27.7,58.4,4.6,13.4,18.4,27.1,14.2,29.1,43.3,15.8,5.8,7.8,12.7,13.1,47.4,34.1,67.8,2009,18.6,6.4,12.3,Big East,12,2.0,10.0,5,31,5
1266.0,35,78.3,26.1,57.8,6.9,20.0,19.1,26.2,12.1,23.5,35.6,15.0,7.9,2.9,11.7,17.7,45.2,34.7,72.8,2009,11.8,1.3,10.6,Big East,6,18.0,30.0,8,25,10
1376.0,31,78.2,28.7,64.1,6.9,18.7,13.8,21.6,13.2,22.7,35.9,11.0,9.2,5.0,13.6,18.8,44.9,37.1,63.9,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1190.0,34,78.1,27.8,60.1,5.7,17.4,16.9,23.8,11.6,26.3,37.9,12.6,8.4,3.9,14.0,18.3,46.2,33.1,70.9,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1407.0,32,78.1,28.3,61.3,8.6,22.9,13.1,18.7,11.3,24.5,35.8,14.1,7.5,3.8,12.4,16.3,46.1,37.4,69.8,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1344.0,33,78.1,27.4,61.0,6.9,21.5,16.4,24.1,13.7,23.8,37.5,14.8,7.9,3.6,14.5,16.4,44.9,32.1,67.9,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1426.0,30,78.0,27.7,58.7,6.8,20.0,15.9,21.2,10.9,25.0,35.9,15.2,6.9,2.3,13.7,19.8,47.1,33.8,75.0,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1172.0,35,77.8,27.3,62.7,8.7,24.5,14.4,20.6,13.1,25.7,38.8,14.1,8.1,3.2,12.5,20.4,43.6,35.5,69.9,2009,10.3,2.8,7.5,Unknown,0,50.0,275.0,12,19,15
1403.0,33,77.7,27.2,60.1,7.2,19.1,16.2,22.2,10.5,25.3,35.9,15.3,5.6,2.8,14.5,21.8,45.2,37.5,73.1,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1181.0,37,77.5,26.2,59.1,7.2,20.7,17.8,24.4,13.2,23.2,36.4,13.3,8.4,3.9,12.3,18.1,44.4,34.9,72.8,2009,18.4,7.0,11.3,ACC,14,5.0,5.0,6,30,7
1255.0,31,77.4,27.9,65.0,7.9,23.7,13.7,20.2,12.7,22.1,34.7,16.2,10.0,2.7,14.6,21.9,42.9,33.4,68.1,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1338.0,36,77.4,28.9,60.4,6.3,17.8,13.4,19.8,14.8,25.0,39.8,17.6,6.8,3.9,12.1,16.2,47.9,35.2,67.6,2009,18.1,7.0,11.0,Big East,11,3.0,18.0,4,31,5
1373.0,35,77.4,28.8,61.6,5.3,15.9,14.6,22.0,12.5,23.9,36.4,15.3,8.8,4.5,13.2,14.8,46.7,33.0,66.4,2009,8.3,-1.2,0.6,MAAC,1,42.0,110.0,5,27,8
1158.0,36,77.3,28.2,59.7,8.3,21.8,12.6,19.1,11.7,23.9,35.6,13.5,6.8,4.1,12.6,16.1,47.2,38.2,65.9,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1317.0,32,77.3,25.2,57.8,6.6,18.5,20.3,27.7,12.7,24.7,37.3,12.2,5.2,2.8,12.9,21.1,43.6,35.8,73.2,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1140.0,33,77.1,27.5,56.9,7.2,18.9,14.8,20.3,9.2,27.1,36.2,16.3,7.3,3.6,11.4,18.4,48.4,38.1,72.9,2009,10.1,2.2,8.0,Unknown,0,50.0,275.0,12,19,15
1196.0,36,77.1,28.3,59.3,8.2,22.3,12.3,17.8,11.1,23.2,34.3,16.8,8.2,2.7,12.1,16.0,47.7,36.7,69.3,2009,11.0,2.8,8.2,SEC,3,48.0,77.0,6,25,11
1437.0,38,76.8,26.1,57.7,6.5,18.4,18.2,24.2,12.6,25.6,38.1,14.5,7.9,3.4,13.3,19.3,45.1,35.2,75.3,2009,15.9,5.3,10.5,Big East,10,7.0,9.0,8,30,8
1436.0,33,76.8,26.8,55.6,5.6,15.3,17.6,25.2,10.8,24.5,35.3,15.7,7.8,5.0,14.6,18.9,48.1,36.9,69.9,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1125.0,33,76.6,26.3,59.4,10.2,28.8,13.8,20.1,11.8,24.1,35.9,16.6,7.9,2.5,14.5,19.3,44.3,35.4,68.4,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1252.0,31,76.5,26.4,55.9,6.7,18.5,16.8,25.1,12.5,26.9,39.4,16.1,7.8,2.3,16.2,18.7,47.2,36.3,67.2,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1242.0,35,76.4,27.0,56.5,6.2,16.7,16.2,22.3,12.0,27.1,39.2,15.9,6.8,4.4,14.5,18.9,47.8,37.1,72.5,2009,14.9,6.1,8.8,Big 12,11,15.0,44.0,5,27,8
1308.0,32,76.3,27.0,58.1,6.9,17.3,15.3,21.9,11.0,23.6,34.6,14.3,7.2,3.8,13.4,18.5,46.5,40.0,70.1,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1310.0,35,76.1,25.4,61.2,7.4,24.0,17.9,25.2,15.3,23.6,38.9,14.1,9.9,4.7,13.2,18.3,41.5,30.9,71.0,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1124.0,39,76.0,26.3,56.2,8.2,22.5,15.3,21.5,10.5,23.6,34.2,12.4,7.2,3.7,12.8,18.3,46.7,36.5,71.2,2009,9.5,0.4,9.1,Big 12,6,39.0,25.0,9,24,15
1111.0,31,76.0,25.8,57.0,7.7,20.7,16.7,23.6,13.0,26.3,39.4,13.1,6.0,3.4,17.5,20.2,45.2,37.2,70.8,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1358.0,30,76.0,25.6,57.5,8.1,22.0,16.7,23.8,13.4,24.5,37.9,18.2,8.1,2.5,15.0,21.7,44.5,36.9,70.1,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1151.0,35,75.9,25.1,57.2,8.3,23.5,17.5,26.7,12.5,26.7,39.3,13.6,6.2,2.3,15.7,18.5,43.8,35.2,65.7,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1222.0,33,75.8,26.5,62.5,5.8,18.1,17.0,22.8,12.7,24.3,37.0,12.1,8.1,4.2,9.8,17.5,42.3,32.3,74.6,2009,8.3,0.6,7.7,Unknown,0,50.0,275.0,12,19,15
1323.0,36,75.8,27.4,63.4,8.9,22.3,12.0,16.9,12.2,26.8,39.0,16.7,5.3,2.6,9.5,15.1,43.3,39.8,70.9,2009,9.7,0.2,9.4,Big East,5,49.0,20.0,12,21,15
1251.0,35,75.5,26.0,57.2,9.2,25.5,14.3,20.2,10.6,25.1,35.6,15.2,6.9,1.6,13.1,16.8,45.5,35.9,71.0,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1417.0,35,75.5,27.6,56.4,7.5,18.7,12.7,17.6,11.3,21.6,32.9,15.5,8.3,3.1,12.6,17.1,49.0,39.9,72.4,2009,13.7,3.3,10.4,Pac-12,7,21.0,57.0,6,26,9
1347.0,33,75.5,26.8,58.1,4.9,14.0,17.0,25.0,12.7,28.9,41.6,14.1,6.8,4.7,16.3,18.4,46.1,35.2,67.9,2009,8.3,-1.2,0.6,Unknown,0,50.0,275.0,12,19,15
1272.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,18.5,10.3,8.1,CUSA,8,8.0,68.0,4,33,4
1257.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,17.4,9.6,7.8,Big East,12,6.0,32.0,3,31,6
1452.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,16.6,10.0,6.5,Big East,6,19.0,4.0,10,23,12
1277.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,14.0,6.1,7.8,Big Ten,13,4.0,8.0,5,31,7
1345.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,13.5,8.0,5.6,Big Ten,9,16.0,37.0,7,27,10
1462.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,13.5,7.3,6.1,A-10,5,17.0,55.0,4,27,8
1113.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,13.0,8.9,4.1,Pac-12,7,23.0,46.0,7,25,10
1228.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,12.0,11.3,0.7,Big Ten,6,28.0,51.0,5,24,10
1207.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,11.9,7.6,4.3,Unknown,0,50.0,275.0,12,19,15
1274.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,11.5,4.8,6.7,ACC,6,43.0,15.0,9,19,13
1400.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,11.5,5.7,5.8,Big 12,8,27.0,16.0,9,23,12
1139.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,10.9,8.6,2.3,Horizon,3,30.0,107.0,2,26,6
1458.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,10.6,9.9,0.6,Big Ten,3,47.0,39.0,9,20,13
1261.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,10.1,3.9,6.2,SEC,5,25.0,75.0,2,27,8
1199.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,9.9,7.4,2.5,ACC,7,13.0,1.0,9,25,10
1246.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,9.9,5.6,4.3,Unknown,0,50.0,275.0,12,19,15
1425.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,9.8,7.5,2.3,Pac-12,7,35.0,24.0,9,22,13
1412.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,9.7,4.0,5.7,Unknown,0,50.0,275.0,12,19,15
1396.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,9.7,7.0,2.7,A-10,2,50.0,58.0,5,22,12
1326.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,9.7,6.8,2.9,Big Ten,6,26.0,22.0,8,22,11
1143.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,9.3,0.4,8.9,Pac-12,4,34.0,45.0,8,22,11
1268.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,9.3,3.5,5.7,ACC,5,33.0,2.0,12,21,14
1243.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,9.1,2.8,6.3,Unknown,0,50.0,275.0,12,19,15
1388.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,8.9,3.4,5.5,WCC,1,41.0,144.0,3,28,7
1433.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,8.8,3.8,5.0,Unknown,0,50.0,275.0,12,19,15
1130.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,8.4,0.7,7.7,ACC,5,40.0,42.0,8,22,12
1336.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,8.3,-1.2,0.6,Big Ten,7,29.0,56.0,7,27,11
1173.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,8.3,-1.2,0.6,A-10,4,31.0,86.0,2,27,8
1401.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,8.3,-1.2,0.6,Big 12,6,32.0,59.0,8,24,10
1276.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,8.3,-1.2,0.6,Big Ten,5,36.0,11.0,12,21,14
1278.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,8.3,-1.2,0.6,Big Ten,6,38.0,52.0,7,22,11
1409.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,8.3,-1.2,0.6,CUSA,3,44.0,70.0,7,25,11
1112.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,8.3,-1.2,0.6,Pac-12,6,45.0,27.0,10,21,14
1429.0,39,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,2009,8.3,-1.2,0.6,WAC,0,46.0,275.0,3,30,5
